 # Number of iterations in MCMC :       100000
 # Weight   -ln(L/L_{max})    A    bw 
           2  -81.376128527975538        12.587158203125000       -3.2469737529754639     
           1  -82.397807277500931        12.580323219299316       -3.3030028343200684     
           2  -82.158738587015534        12.583539962768555       -3.2974905967712402     
           1  -83.582996817187379        12.545064926147461       -3.2425115108489990     
           1  -82.491978618590593        12.529074668884277       -3.1891961097717285     
           1  -83.308186387857660        12.543113708496094       -3.2566399574279785     
           1  -81.597513975582785        12.520784378051758       -3.1927280426025391     
           1  -82.466291150133657        12.539434432983398       -3.2800538539886475     
           2  -83.719054744883948        12.550041198730469       -3.2498111724853516     
           4  -83.500926623290837        12.567203521728516       -3.2513697147369385     
           1  -83.633789292260758        12.549880027770996       -3.2106041908264160     
           2  -81.588192864520323        12.535506248474121       -3.1351287364959717     
           3  -83.540500807962232        12.560802459716797       -3.2789740562438965     
           4  -83.603846865955887        12.561037063598633       -3.2268099784851074     
           1  -83.543609134699778        12.566245079040527       -3.2495467662811279     
           1  -83.229105275437547        12.555397033691406       -3.1933598518371582     
           1  -82.399672784732800        12.562779426574707       -3.1802997589111328     
           1  -83.637166464020638        12.559827804565430       -3.2256538867950439     
           2  -81.877075662035779        12.560333251953125       -3.1618404388427734     
           2  -82.780585992231778        12.577123641967773       -3.2569015026092529     
           1  -82.499963319040532        12.574593544006348       -3.2222702503204346     
           4  -83.516909092778761        12.543322563171387       -3.2106258869171143     
           1  -83.684298174344079        12.554552078247070       -3.2177877426147461     
           3  -82.748523823336882        12.566082000732422       -3.3154010772705078     
           3  -82.460694390284232        12.580733299255371       -3.2927947044372559     
           2  -83.635896158411285        12.561485290527344       -3.2704846858978271     
           1  -83.679725105025014        12.562359809875488       -3.2422425746917725     
           1  -83.802884416761145        12.552350997924805       -3.2419629096984863     
           4  -83.799119247965450        12.557758331298828       -3.2443931102752686     
           4  -83.637821584405927        12.555213928222656       -3.2150084972381592     
           4  -83.487131363784798        12.553856849670410       -3.2767207622528076     
           1  -83.799760041601559        12.552547454833984       -3.2322266101837158     
           1  -83.718966010800841        12.547707557678223       -3.2353894710540771     
           3  -83.231748320681262        12.546294212341309       -3.2720618247985840     
           5  -82.481382142149570        12.570534706115723       -3.3229451179504395     
           4  -83.288501008404481        12.542249679565430       -3.2540721893310547     
           2  -82.185764015341476        12.545024871826172       -3.3043565750122070     
           1  -81.858441982003484        12.558905601501465       -3.3359196186065674     
           1  -82.520601017661974        12.579239845275879       -3.2999415397644043     
           2  -83.695467459635395        12.546753883361816       -3.2306401729583740     
           1  -83.225831716700469        12.537214279174805       -3.2187204360961914     
           1  -82.974588534459343        12.560403823852539       -3.3058760166168213     
           1  -83.097917480831669        12.568088531494141       -3.2995283603668213     
           2  -83.477505477346710        12.557114601135254       -3.2813763618469238     
           1  -83.487533333570269        12.562928199768066       -3.2816088199615479     
           2  -83.743169973638629        12.558654785156250       -3.2335388660430908     
           2  -82.900644557534122        12.575174331665039       -3.2496259212493896     
           3  -83.454332457048992        12.541119575500488       -3.2272462844848633     
           1  -83.478231151200603        12.558529853820801       -3.2111783027648926     
           2  -83.017306924829256        12.568354606628418       -3.2184803485870361     
           1  -83.283566580802940        12.564032554626465       -3.2160427570343018     
           7  -82.839424426689675        12.537875175476074       -3.1752469539642334     
           3  -82.572134690857709        12.545232772827148       -3.1616187095642090     
           2  -83.407423798534779        12.566217422485352       -3.2327220439910889     
           1  -83.421475460678934        12.540734291076660       -3.2123727798461914     
           1  -83.489547957668975        12.548483848571777       -3.2645361423492432     
           1  -83.194535420097367        12.536769866943359       -3.2187526226043701     
           1  -83.503645034017580        12.543819427490234       -3.2070651054382324     
           2  -81.698853357179061        12.521752357482910       -3.1842985153198242     
           2  -82.871072337124644        12.533817291259766       -3.1907231807708740     
           1  -83.586218819005779        12.565253257751465       -3.2482073307037354     
           1  -83.361729591238429        12.541607856750488       -3.1999809741973877     
           1  -83.716052589281901        12.550213813781738       -3.2508502006530762     
           4  -83.421595935507483        12.569027900695801       -3.2618112564086914     
           3  -82.719460273739628        12.577482223510742       -3.2540714740753174     
           2  -83.325459009262460        12.560831069946289       -3.2087244987487793     
           4  -83.684536414786052        12.546582221984863       -3.2345085144042969     
           1  -82.589819319249031        12.533451080322266       -3.2489678859710693     
           2  -83.715430384954459        12.556932449340820       -3.2250795364379883     
           2  -83.766274502874865        12.549564361572266       -3.2328362464904785     
           2  -83.134049822750541        12.568275451660156       -3.2241804599761963     
           1  -82.482369809655438        12.557184219360352       -3.1714103221893311     
           1  -83.622999672886422        12.561315536499023       -3.2719748020172119     
           4  -81.905606099168182        12.585940361022949       -3.2751655578613281     
           1  -81.415057156833797        12.585471153259277       -3.2369360923767090     
           1  -83.216351125288710        12.570752143859863       -3.2436900138854980     
           5  -83.074257382343319        12.573830604553223       -3.2563741207122803     
           1  -81.543423758123623        12.583962440490723       -3.3335919380187988     
           1  -82.921197826918473        12.576002120971680       -3.2625696659088135     
           3  -83.781946328818435        12.553814888000488       -3.2282495498657227     
           1  -83.169225357139652        12.544418334960938       -3.2691285610198975     
           1  -83.116958947226891        12.550344467163086       -3.2870900630950928     
           3  -83.700025144138806        12.547381401062012       -3.2232460975646973     
           7  -83.387049675179355        12.557114601135254       -3.2034175395965576     
           5  -81.955359766245493        12.555098533630371       -3.3290002346038818     
           3  -81.769931718743578        12.560646057128906       -3.3396570682525635     
           1  -83.020305555514227        12.567594528198242       -3.3038558959960938     
           3  -82.887829197245196        12.559062957763672       -3.3078939914703369     
           2  -83.060612328997564        12.559512138366699       -3.1943073272705078     
           2  -82.046394643262516        12.573432922363281       -3.2013480663299561     
           1  -83.668197207954563        12.563218116760254       -3.2473022937774658     
           3  -82.995301618379941        12.572367668151855       -3.2965738773345947     
           2  -82.616086112201401        12.576339721679688       -3.2374410629272461     
           1  -81.008271564595063        12.527794837951660       -3.1268806457519531     
           2  -80.836906782262673        12.534389495849609       -3.1178340911865234     
           3  -82.469878665109462        12.528306961059570       -3.1999032497406006     
           3  -80.374637750472161        12.512594223022461       -3.1716520786285400     
           2  -81.387651788049354        12.519308090209961       -3.1977107524871826     
           3  -82.332845168529332        12.535533905029297       -3.1576104164123535     
           3  -82.191440123397740        12.545279502868652       -3.1507933139801025     
           2  -82.191931793919508        12.550035476684570       -3.1542692184448242     
           1  -82.902914812898814        12.571377754211426       -3.3044602870941162     
           2  -83.464534263775704        12.541792869567871       -3.2341206073760986     
           2  -83.378180031426879        12.558345794677734       -3.2054541110992432     
           5  -83.786386258678505        12.555509567260742       -3.2314224243164063     
           2  -83.318222841903179        12.560944557189941       -3.2918341159820557     
           1  -83.481876973438631        12.563470840454102       -3.2815051078796387     
           1  -82.980688844320539        12.539568901062012       -3.2597484588623047     
           2  -83.112758633213858        12.567011833190918       -3.2999486923217773     
           3  -83.721396020710870        12.548175811767578       -3.2244222164154053     
           1  -82.683973149539909        12.575145721435547       -3.2340707778930664     
           1  -83.075282497288498        12.573372840881348       -3.2511987686157227     
           1  -82.738465548062379        12.568347930908203       -3.3150296211242676     
           3  -83.796192011492053        12.553684234619141       -3.2487275600433350     
           2  -82.552949794905203        12.558417320251465       -3.1755843162536621     
           1  -83.134314980912094        12.571180343627930       -3.2394249439239502     
           4  -83.677699614799323        12.547992706298828       -3.2463850975036621     
           1  -82.821530228762128        12.535272598266602       -3.1804473400115967     
           2  -83.655048627728036        12.558042526245117       -3.2700657844543457     
           2  -83.760447574581690        12.551854133605957       -3.2242300510406494     
           1  -83.780348181024138        12.559092521667480       -3.2473440170288086     
           2  -83.373005100857185        12.569762229919434       -3.2575569152832031     
           1  -83.008333962876037        12.575149536132813       -3.2738165855407715     
           7  -83.039786336587852        12.566176414489746       -3.3039550781250000     
           4  -82.912424611076290        12.573478698730469       -3.2379257678985596     
           4  -83.424689568949560        12.563520431518555       -3.2224743366241455     
           1  -80.672983439045396        12.554724693298340       -3.1281104087829590     
           1  -80.923459530863141        12.563744544982910       -3.1486375331878662     
           2  -80.327001844407164        12.569555282592773       -3.1508009433746338     
           1  -76.353680519794636        12.582568168640137       -3.1252729892730713     
           1  -76.841436631462784        12.593836784362793       -3.1693336963653564     
           1  -76.856288301696210        12.571091651916504       -3.1027109622955322     
           2  -79.012406915624950        12.579934120178223       -3.1566963195800781     
           1  -82.002373945040176        12.555496215820313       -3.1564459800720215     
           5  -82.216980879805490        12.573693275451660       -3.2077805995941162     
           1  -81.949034062648394        12.580395698547363       -3.2288727760314941     
           1  -81.892302195544744        12.557004928588867       -3.1562442779541016     
           3  -83.137161232825520        12.550908088684082       -3.1842892169952393     
           3  -83.217327931727851        12.556193351745605       -3.1941511631011963     
           3  -83.447276512226779        12.560768127441406       -3.2150650024414063     
           3  -83.803412468350047        12.557329177856445       -3.2468981742858887     
           1  -82.588869172444674        12.568658828735352       -3.3202691078186035     
           4  -83.444372261663290        12.560817718505859       -3.2150347232818604     
           1  -83.017925273531574        12.547649383544922       -3.1776423454284668     
           4  -83.174251314586769        12.547068595886230       -3.1838493347167969     
           5  -83.741254550704639        12.557387351989746       -3.2292051315307617     
           4  -83.283819527629618        12.546500205993652       -3.1889770030975342     
           1  -82.624005824631183        12.578426361083984       -3.2543516159057617     
           8  -83.612568185046513        12.565003395080566       -3.2550435066223145     
           1  -83.800680935527993        12.557571411132813       -3.2474193572998047     
           1  -82.368335336035202        12.536069869995117       -3.1582477092742920     
           4  -83.731842237825461        12.548337936401367       -3.2377209663391113     
           6  -83.216779401120192        12.562851905822754       -3.2090847492218018     
           1  -83.215486399709604        12.571612358093262       -3.2512054443359375     
           5  -83.531210873600457        12.549606323242188       -3.2650372982025146     
           1  -83.158246206380426        12.571390151977539       -3.2429125308990479     
           5  -83.323668843797904        12.570169448852539       -3.2519888877868652     
           1  -82.777699341543510        12.575891494750977       -3.2982647418975830     
           1  -83.483259604875073        12.545943260192871       -3.2563099861145020     
           1  -82.700207576063590        12.573063850402832       -3.3112397193908691     
           2  -83.748947995563469        12.549049377441406       -3.2279024124145508     
           4  -83.779681847939798        12.556180953979492       -3.2551362514495850     
           1  -83.197102207390486        12.571186065673828       -3.2847263813018799     
           3  -83.665814231408177        12.562284469604492       -3.2650699615478516     
           3  -83.140368560419091        12.542055130004883       -3.1844277381896973     
           3  -83.541087025312606        12.559254646301270       -3.2788789272308350     
           1  -83.018115436432140        12.559789657592773       -3.3038737773895264     
           3  -83.082876896164549        12.573406219482422       -3.2837026119232178     
           1  -82.252038847970255        12.582606315612793       -3.2652375698089600     
           4  -83.610719009978141        12.555287361145020       -3.2711362838745117     
           1  -82.632737630666711        12.554612159729004       -3.3106784820556641     
           1  -82.192528420477970        12.571493148803711       -3.3317513465881348     
           2  -82.652364636018532        12.550255775451660       -3.3027212619781494     
           5  -82.134835387114634        12.558201789855957       -3.3285646438598633     
           2  -82.136498884184675        12.525224685668945       -3.1949303150177002     
           1  -81.187790126343373        12.547754287719727       -3.3330464363098145     
           1  -82.176606930587042        12.545380592346191       -3.3054523468017578     
           1  -83.107169545558463        12.567881584167480       -3.2993025779724121     
           5  -81.810446715232132        12.570969581604004       -3.3427238464355469     
           5  -83.740453870370601        12.559722900390625       -3.2377262115478516     
           3  -82.950063091398704        12.549270629882813       -3.1760392189025879     
           2  -83.124560440696371        12.535891532897949       -3.2079358100891113     
           3  -82.594619118515197        12.549562454223633       -3.1648194789886475     
           1  -83.588780625202446        12.553743362426758       -3.2703528404235840     
           1  -83.813874084203746        12.555384635925293       -3.2389249801635742     
           3  -83.213237491297107        12.541240692138672       -3.2542364597320557     
          11  -83.724122788783404        12.548636436462402       -3.2230618000030518     
           3  -83.478309280722229        12.543960571289063       -3.2477140426635742     
           1  -83.509814756724609        12.549894332885742       -3.2671694755554199     
           2  -83.566113456523510        12.543651580810547       -3.2174646854400635     
           6  -83.221874177706923        12.538467407226563       -3.2368807792663574     
           1  -83.105511094688879        12.549345970153809       -3.1818909645080566     
           5  -83.749358828413307        12.548837661743164       -3.2302057743072510     
           1  -82.983287634338680        12.564928054809570       -3.2051742076873779     
           2  -83.618830539801309        12.549219131469727       -3.2095024585723877     
           2  -82.855969942958524        12.538618087768555       -3.1748480796813965     
           1  -83.308842858113408        12.538661003112793       -3.2113032341003418     
           2  -83.667001412577179        12.547941207885742       -3.2475571632385254     
           2  -83.420771039480073        12.561841964721680       -3.2864167690277100     
           3  -81.574071718506929        12.570100784301758       -3.3486995697021484     
           1  -81.622446768160486        12.551532745361328       -3.3309483528137207     
           2  -83.586478472973766        12.543761253356934       -3.2253160476684570     
           2  -83.797516866999871        12.551857948303223       -3.2329974174499512     
           4  -83.520222304117908        12.543197631835938       -3.2117588520050049     
           2  -83.375833282210607        12.559723854064941       -3.2084684371948242     
           1  -81.153141612287897        12.590811729431152       -3.3176481723785400     
           1  -80.564418023720492        12.595638275146484       -3.2909851074218750     
           1  -83.548314866180277        12.562131881713867       -3.2261917591094971     
           1  -83.416795533177520        12.560841560363770       -3.2135307788848877     
           1  -83.584266384113164        12.562387466430664       -3.2743742465972900     
           1  -83.675539217723298        12.549759864807129       -3.2538893222808838     
           4  -83.554477521400742        12.544371604919434       -3.2112505435943604     
           1  -82.738351442587174        12.536437034606934       -3.1730079650878906     
           1  -82.366098049403476        12.530816078186035       -3.2448816299438477     
           6  -80.814229430164829        12.538483619689941       -3.3189413547515869     
           4  -80.989899091552132        12.543530464172363       -3.3279962539672852     
           2  -81.200772477226764        12.573280334472656       -3.3571062088012695     
           1  -83.386462809250716        12.565963745117188       -3.2850081920623779     
           1  -83.493003635812386        12.567433357238770       -3.2525992393493652     
           1  -82.703438843090368        12.535029411315918       -3.2518143653869629     
           2  -83.635313901460620        12.554503440856934       -3.2682723999023438     
           2  -83.326205868475057        12.559188842773438       -3.2906863689422607     
           3  -83.116742135192510        12.573643684387207       -3.2625303268432617     
           3  -82.654915968397702        12.579241752624512       -3.2747271060943604     
           3  -81.625130565476113        12.588052749633789       -3.3028297424316406     
           1  -82.513620022772415        12.575053215026855       -3.3158302307128906     
           2  -82.511021369880766        12.572933197021484       -3.3195047378540039     
           2  -82.601466306668470        12.564305305480957       -3.3201231956481934     
           1  -83.391455343447902        12.551264762878418       -3.2769293785095215     
           1  -83.394920408707222        12.554304122924805       -3.2822301387786865     
           3  -83.620302210176860        12.545963287353516       -3.2430398464202881     
           2  -83.436401716518304        12.568635940551758       -3.2664425373077393     
           1  -83.799005399382452        12.557799339294434       -3.2461273670196533     
           2  -83.011519805727033        12.544256210327148       -3.2756104469299316     
           2  -82.845934065204972        12.546175956726074       -3.2873077392578125     
           1  -82.282150991993063        12.559784889221191       -3.3264129161834717     
           1  -82.335576612171891        12.571773529052734       -3.3269979953765869     
           5  -83.800083694007640        12.556111335754395       -3.2507789134979248     
           1  -83.253400767540143        12.546398162841797       -3.2713301181793213     
           3  -83.024630471541357        12.543587684631348       -3.2729291915893555     
           1  -82.767111650470909        12.573423385620117       -3.3071875572204590     
           1  -83.232211959095494        12.569211006164551       -3.2350628376007080     
           1  -83.110579041184536        12.538685798645020       -3.1889679431915283     
           3  -82.403428881741604        12.532641410827637       -3.1656978130340576     
           2  -83.576018008948395        12.546037673950195       -3.2487397193908691     
           4  -83.552703700763061        12.555352210998535       -3.2750463485717773     
           1  -82.907991787303047        12.541764259338379       -3.2716696262359619     
           6  -83.501069555609732        12.543050765991211       -3.2097129821777344     
           8  -83.601272675328858        12.564808845520020       -3.2469353675842285     
           3  -82.132044387349069        12.580746650695801       -3.2394280433654785     
           1  -80.579168528949864        12.592873573303223       -3.2542693614959717     
           1  -81.765370141839611        12.582847595214844       -3.2354202270507813     
           1  -81.472011692652018        12.589543342590332       -3.2948982715606689     
           3  -82.589937676324865        12.575582504272461       -3.3109121322631836     
           2  -82.157422464550535        12.559869766235352       -3.3296935558319092     
           1  -82.826857166739103        12.573452949523926       -3.2324850559234619     
           2  -83.630488922403686        12.546522140502930       -3.2142233848571777     
           2  -83.541917946429862        12.566337585449219       -3.2503037452697754     
           9  -83.334676183301994        12.539107322692871       -3.2115433216094971     
           8  -83.407621776339838        12.569216728210449       -3.2583410739898682     
           2  -83.722230934218175        12.549906730651855       -3.2488427162170410     
           6  -83.590602568150317        12.561013221740723       -3.2750864028930664     
           1  -83.124918587260595        12.560996055603027       -3.3004462718963623     
           2  -82.842218661474618        12.570320129394531       -3.3090441226959229     
           1  -82.227847886538044        12.579113960266113       -3.3186287879943848     
           1  -82.264177352251863        12.582679748535156       -3.2946438789367676     
           2  -83.510331332505700        12.562428474426270       -3.2803575992584229     
           1  -83.750697943879089        12.558825492858887       -3.2589960098266602     
           5  -83.419429939593329        12.546767234802246       -3.2635178565979004     
